adId,Title,Price,Description,Location,Ddate Posted,Features,URL,Type
1569917232,4.5 juillet | RÉNOVÉ | Animaux acceptés | Sud-Ouest @ 1250$/m.,1 250 $,"[""2 chambres fermées | Complètement RÉNOVÉ | Animaux acceptés avec conditions | Disponible 1er juillet | Près du métro Jolicoeur et parc en faceBON PROPRIÉTAIRE RECHERCHE BON LOCATAIRE pour 4 1/2 au 2e étage dans un 6 plex avec des voisins agréable, sans problème et stable. Ce logement est idéal pour un couple, jeunes professionnels ou étudiants sérieux. Il est bien situé à seulement quelques minutes à pied du métro JOLICOEUR et autre transport en commun.*DÉTAILS DE L’APPARTEMENT :- Salon avec grandes fenêtres\n- Belle salle de bain\n- Cuisine avec rénovations\n- Entrées laveuse/sécheuse\n- Plancher de bois-franc\n- Grande luminosité\n- Chauffage électrique\n- Chauffe-eau dans l’unité\n- Balcon privé à l'arrière*EXCLUSIONS :- Électroménagers\n- Électricité, chauffage et eau chaude (approx. 75$/mois).SERVICES À PROXIMITÉ:- Métro Jolicoeur\n- Supermarché (Métro, IGA)\n- Garderie pour enfants\n- École Marie-De-l'Incarnation\n- Piste cyclable\n- Parc St-Paul\n- Transport en commun (autobus, métro)*************************************Prix/Price: 1250$Adresse | address:1665 rue Le Caron\nSud-Ouest (Montréal)\nH4E 1K1Disponible pour juillet | Available for JulyPour une visite appelez | For a visit please call :Karen @ 514-814-4643************************************2 closed bedrooms | Pets allowed with conditions | Available April 1st or before | Near Jolicoeur metro and park in frontGOOD PROPERTY OWNER LOOKING FOR GOOD TENANT for a 2nd floor 4 and a half in a 6plex building with enjoyable, stable and quality neighbors. This unit is ideal for a couple, young professionals or serious students. The location of the apartment is very convenient, it is only minutes from Jolicoeur metro by foot and provides easy access to public transit.*DETAILS OF THE APARTMENT :- Living room with large window\n- Beautifully renovated bathroom\n- Beautifully renovated kitchen\n- Washer and dryer outlet\n- Hardwood floors\n- Very bright\n- Hot water tank for the unit\n- Private balcony in the backEXCLUSIONS :- Appliances\n- Electricity, heating and hot water (approx. 75$/month).SERVICES NEARBY:- Jolicoeur metro\n- Supermarkets (Metro, IGA)\n- Schools\n- Bicycle path\n- Park St-Paul\n- Public transit (bus, metro)""]","1665 Rue le Caron, Montréal, QC H4E 1K1, Canada",il y a 2 heures,"['0', '1 an', '<span>1 juillet 2021</span>', 'Oui', '750', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-juillet-renove-animaux-acceptes-sud-ouest-1250-m/1569917232,apartment
1569916842,"IMMEDIATELY, FURNISHED ROOM NEXT TO MCGILL AT $580",580 $,"['Furnished rooms available immediately, next to McGill, Concordia and UQAM University.Price starts from $580, fully furnished, all included. Students and young professionals are welcome. Flexible lease term.We have three locations, each is max 5 min walk to McGill, Concordia and UQAM University. You will be living at the heart of everything, Downtown Montreal.Our buildings are luxury highrises, and has lobby, concierge, swimming pool, gym, and secured entry.Please contact us for other details and to schedule a viewing']","Rue Drummond, Montréal, QC, Canada",il y a 2 heures,Meublé : Oui|,https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/immediately-furnished-room-next-to-mcgill-at-580/1569916842,Room
1569916756,Chambre dans une belle colocation de 2 personnes,"974,75 $","[""Bonjour,Je recherche quelqu'un pour reprendre ma chambre dans un grand appartement lumineux et confortable près de la station de métro St Henri.1 grande chambre avec un lit king size et des rangements\nCuisine entièrement équipée avec lave-vaisselle, grille-pain, cafetière, mixeur\nMachine à laver et sèche-linge\nSalle de bain avec une douche et une baignoire\nGrand salon lumineux avec 2 canapés, une table à manger (pas sur la photo), un poste de travail, AC, TV grand écran avec Netflix, Disney +, Apple TV +, Hulu et Prime video, Nintendo Wii et une grande enceinte.\nPetit balcon\nAspirateur RoombaInternet inclus dans le loyer - l'électricité coûte environ 30 $ par mois en hiver et 15 $ en été - le bail se termine le 31 août 2021 mais il est possible de le renouveler.10 minutes du marché Atwater\n2 minutes de la station de métro St Henri ligne orange\n5 minutes d'IGA\n5 minutes de la rue Notre-Dame avec de nombreux restaurants et barsVous partageriez l'endroit avec Imran, jeune travailleur, facile à vivre, adore discuter et passer du bon temps, propre et organisé.Si vous êtes intéressé, merci d’envoyer une brève description de vous, ce que vous faites dans la vie, vos hobby etc.Le propriétaire demande une lettre de recommandation (en anglais) de votre propriétaire précédent / actuel ainsi qu'un historique de crédit.On peut organiser un premier tour de l’appartement en vidéo avant de planifier une vraie visite si vous voulez jeter un premier coup d'œil à l'appartement (nous essayons d'éviter trop de visites à cause du Covid).974,75 $ CA - La date d’emménagement est flexible.--Hi there,I’m looking for someone to take over my lease in a large, bright and cosy apartment near St Henri subway station.1 large bedroom with a king size bed and lots of storage space.\nFully equipped kitchen with dishwasher, toaster, coffee maker, blender\nIn unit washing machine and dryer\nBathroom with a shower and a bath tub\nLarge bright living room with 2 couches, a dinning table (not in the picture), a working station, AC, large screen TV with Netflix, Disney +, Apple TV+, Hulu and Prime video, Nintendo Wii (yes, it used to be a thing) and a massive speaker.\nSmall balcony\nRoomba vacuum cleanerInternet included in rent - hydro is around $30 a month in winter and $15 in summer - lease ends on August 31st, 2021 and is renewable.10 minutes away from Atwater market\n2 minutes away from St Henri subway station line orange\n5 minutes away from IGA\n5 minutes away from Notre Dame street with plenty of restaurants and bars (which hopefully will reopen soon !)You would be sharing the place with Imran, young worker, easy going, clean and organized.Please add a small description of who you are, what you do, what you like etc if you're interested by the room.If you’re interested the landlord is asking for a recommendation letter (in English) from your previous/current landlord as well as a credit check.I’ll be happy to show you the place on video call before scheduling a visit so you can have a first look at the apartment (we’re trying to avoid too many visits because of Covid)CA$974.75 - Moving date is flexible.""]","614 Rue Saint-Philippe, Montréal, QC H4C 2V6, Canada",il y a 2 heures,Meublé : Oui|,https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/chambre-dans-une-belle-colocation-de-2-personnes/1569916756,Room
1569916387,4 1/2 deux ch au plateau mont-royal avec cour et stationnement.,1 275 $,"['4 1/2 a louer dans un super secteur au plateau mont-royal, a 2 pas du parc laurier et du métro laurier.Électricité non inclus.1 stationnement inclus.']","5043 Rue de Brébeuf, Montréal, QC H2J 3L6, Canada",il y a 2 heures,"['1', '1 an', '<span>1 juillet 2021</span>', 'Limité', '750', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-deux-ch-au-plateau-mont-royal-avec-cour-et-stationnement/1569916387,apartment
1569916317,"1 MOIS GRATUIT, STUDIO RENOVE, PISCINE, METRO VILLA-MARIA",925 $,"['1 MOIS GRATUIT\nRenove en 2020\nEn Face de la Place Couture-Guillaume\nChauffage, Eau Chaude Inclus\nFour et Refrigerateur Inclus\nBalcon\nLocker\nChute à Dechet\nAscenseur\nPiscine\nSauna\nSuperbe Vue sur la Ville\nBuanderie au Sous-Sol ($)\nGarage avec Telecommande\nConcierge sur Place\nDetecteur de fumee, de feu et de chaleur\nSysteme de surveillance camera 24/7\nPuce d’acces\nRue de Terrebonne, coin Girouard\nWALK SCORE : 91\nTRANSIT SCORE : 86\nBIKE SCORE : 84\nPres du Provigo, Banques, Pharmacie, Restaurant Côte-St-Luc BBQ, Boutiques, Parcs, Village Monkland\n20 Min de l’Universite de Montreal\nAutobus 17, 63, 66, 102, 371\n8 MIN à Pied du Metro Villa-Maria\nPas d’Animaux\nLIBRE MAINTENANTAppelez Toula au 514-481-73141 MONTH FREE, TOTALLY RENOVATED STUDIO POOL, VILLA-MARIA METRO1 MONTH FREE\nRenovated in 2020\nIn Front of Guillaume-Couture Place\nHeating and Hot Water Included\nFridge and Stove Included\nBalcony\nLocker\nGarbage Chute\nElevator\nPool\nSauna\nAmazing View of the City\nLaundry in Basement ($)\nGarage with Remote\nJanitor on Site\nLinked smoke, fire and heat detector\nSurveillance camera system 24/7\nKey Fob\nDe Terrebonne Street, Girouard Corner\nWALK SCORE : 91\nTRANSIT SCORE : 86\nBIKE SCORE : 84\nClose to Provigo, Pharmacy, Banks, Shops, Restaurant Côte-St-Luc, Parks, Monkland Village\n20 Min to Montreal University\nBus 17, 63, 66, 102, 371\n8 MIN Walk to Villa-Maria Metro Station\nNo Pets\nAVAILABLE NOWCall Toula at 514-481-7314']","5455 Rue de Terrebonne, Montréal, QC H4A 3R5, Canada",il y a 2 heures,"['0', '1 an', '<span>3 juin 2021</span>', 'Non', '800', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-mois-gratuit-studio-renove-piscine-metro-villa-maria/1569916317,apartment
1569916266,3 1/2 à louer à Ahuntsic - H3L2M7,900 $,"[""Logement complètement rénové et frais peint de 3 pièces fermées (1 chambre à coucher, salon, cuisine et salle de bain) plus une salle de lavage.\nDemi sous-sol bien éclairé près du métro Henri-bourassa.\nEnquête de crédit sera faite\nPrix: 900$ électricité NON-incluse.\nContact par téléphone seulement (svp. pas de message texte)\n514-575-9278\nSi l'annonce est encore là, c'est qu'il est possible de le visiter.""]","Boulevard Grande Allèe, Montréal, QC H3L 1B4, Canada",il y a 2 heures,"['0', '1 an', '<span>1 juin 2021</span>', 'Non', '600', 'Non', 'Non', 'Oui<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-a-ahuntsic-h3l2m7/1569916266,apartment
1505771649,"3.5, 3 1/2, appartement à louer, apartment for rent, St-Laurent",1 095 $,"['Appartement, logement à louer à Montréal, Saint-Laurent, St Laurent.LAFRAMBOISE est un immeuble prestigieux de 12 étages idéalement situé dans un rondpoint familial, tranquille et sécuritaire. Accès facile aux autoroutes 15 et 40. Proche de centre dachat Rockland, Marché Central, des parcs et des écoles. A quelques minutes du métro Côté Vertu et la gare.Pour votre sécurité, limmeuble est équipé dun système de cartes daccès, un système de PLUSIEURS caméras et une forte équipe de concierges résidents. Vous pouvez profiter aussi de notre piscine extérieure pendant les jours torrides dété. Limmeuble comporte deux ascenseurs, rampe daccès pour les personnes handicapées et deux niveaux de garages intérieurs.Le logement a des immenses fenêtres mur à mur qui laissent le soleil linonder de lumière et de chaleur. Le poêle et le frigo sont inclus. Le chauffage est électrique. Électricité non incluse.Immeuble administré par des professionnels. TROUVEZ VOTRE CHEZ-SOI DANS LES IMMEUBLES DIMMOMARKETING INC.!CONTACTEZ GABRIEL: 514 333 4968ADMINISTRÉ PAR : IMMOMARKETING Inc www.immomarketing.ca  BONNE VISITE!The 55 LAFRAMBOISE is a prestigious 12 storey building, ideally located in a family quiet and safe circle. Easy access to Highways 15 and 40. Close to Rockland Shopping Center, Central Market, parks and schools. A few minutes from Côte-Vertu metro and train station.For your security, the building is equipped with an camera system, a system of SEVERAL cameras and a team of resident concierges. You can also enjoy our outdoor pool during the hot summer days. The building provides you with two elevators, access ramp for the disabled and two levels of interior garages. Wall-to-wall windows in the apartment let the sun and light pouring in.CONTACT: GABRIEL 514 333-4968Property AmenitiesSchools nearbyLaundry facilitiesNo Smoking allowedVideo surveillanceStorage lockersUnderground parkingBicycle roomOutdoor parkingPublic transitElevatorsShopping nearbyOn-site staffParks nearbyOutdoor poolNear train stationIndoor parkingJanitor residentImpeccable concrete buildingLaundry room on each floorOn site janitorsCuisinièreRenovated apartments with superior quality material art deco inspired.Possibility of indoor parking ($). Electricity costs are the tenants responsibility.Garage availableBusClose to services and schoolsPrivate outdoor poolSuite AmenitiesCeramic floorsHardwood floorsAlarm systemFridgeStoveBalconies']","55 Laframboise, Saint-Laurent, QC, H4N 1P2",il y a 54 minutes,"['0', '1 an', '<span>9 avril 2021</span>', 'Limité', 'Non disponible', 'Non', 'Non', 'Non', 'Oui', 'Non', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-3-1-2-appartement-a-louer-apartment-for-rent-st-laurent/1505771649,apartment
1505830094,Grand 6 1/2  Coeur du Plateau 3 chambres,1 740 $,"['468 Av. Duluth Est. 5 minutes du métro Sherbrooke et du parc Lafontaine\n3 chambres fermées. 1.5 Salle-de-bain. Grand salon.laveuse/sécheuse incls. 2 étages.1740$/mois - Non chauffé - Non éclairé\nNon Fumeurs,Sans animaux\nOccupation : 1er juillet 2021.\nContacter: Jo 514-792-5240(10am-5pm)\nSeuls les locataires avec de bonnes Références,\nAvec aucun antécédent négatif à la Régie du logement,\nAvec aucun antécédent judiciaire négatif au civil et au criminel,\nseront considérés comme de potentiels locataires pour cet appartement à louer.Large 6 1/2, Located at 468 Duluth E. 5 mins to metro Sherbrooke and Parc Lafontaine. 3 bedrooms.\n2 washroom. Washer and dryer included. 2nd floor.$1740/month. Electricity and heating not included.\nNo smoking.No pets.\nStart 1st July.\nCall Jo 5147925240 10am-5pm\nOnly tenants with good References,\nWith no negative history at the Régie du logement,\nWith no negative criminal and civil history,\nwill be considered as potential tenants for this apartment for rent.']","468 Avenue Duluth E, Montréal, QC H2L 1A5, Canada",il y a 11 heures,"['0', 'Au mois', 'Non', 'Non disponible', 'Oui', 'Non', 'Oui<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/centre-ville-plateau-metro-place-des-arts-appartement-1-meuble/1505830094,apartment
1568733601,CENTRE-VILLE-PLATEAU-METRO PLACE DES ARTS APPARTEMENT 1 ½ MEUBLÉ,995 $,"[""Appartements 1 1/2 MEUBLÉS à louer à proximité de l'université UQAM et MCGILLTOUT INCLUS ET RÉNOVÉ ! : CHAUFFAGE, EAU CHAUDE, ÉLECTRICITÉ, CUISINIÈRE et FRIGO3475, St-Urbain, Montreal H2X 2N4(Métro Place-des-Arts)Telephone: 514-842-3650Courriel: 3475@gestionsib.com- Immeuble en béton avec balcon, piscine, sauna, buanderie et terrasse sur le toit- Surveillance par caméra- Concierge 24h sur 24- Chauffage, électricité, poêle et frigo inclus- Possibilité de stationnement intérieur payant.- A proximité de l'université UQAMLOCATION À COURT ET LONG TERME3475, St-Urbain, Montreal H2X 2N4(Métro Place-des-Arts)Telephone: 514-842-3650Email: 3475@gestionsib.com----------------------------------------------------------------------------Apartments 1 1/2 Furnished in the heart of downtown MontrealALL INCLUDED AND RENOVATED ! : HEATING, HOT WATER, ELECTRICITY, STOVE AND FRIDGE!the building includes a balcony, pool, sauna, laundry room and roof top terrasse on the roofclose by Metro Place des Arts and near Sherbrooke Streeta few minute walk to Quartier des Spectacles and hospitalsVideo surveillance 24/24hHeating, electricity, stove and refrigerator includedIndoor parking lot (extra)SHORT TERM OR LONG TERM LEASENO PETS3475, St-Urbain, Montreal H2X 2N4(Métro Place-des-Arts)Telephone: 514-842-3650Email: 3475@gestionsib.com""]","3475 Saint-Urbain, Montreal, QC, H2X 2N4",il y a 7 jours,"['0', '1 an', '<span>1 juillet 2021</span>', 'Limité', '800', 'Non', 'Non', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/verdun-superbe-4-juin-ou-juillet-3min-du-metro/1568733601,apartment
1569456404,Verdun - superbe 4½ - juin ou juillet - 3min du métro,1 095 $,"[""Disponibilité juin ou juillet - flexible.Emplacement exceptionnel :Willibrord près Wellington.\n30 secondes à pied du IGA, pharmacie, commerces, etc...\n3 minutes à pieds du métro de l'église,\n9 minutes à pieds de l’hôpital de Verdun, (3 min. en vélo).\n15 min du CV par le métro, autobus au coin de la rue.\nAccès facile aux universités, ETS, etc..Pistes cyclables sur le bord du fleuve.\nBeau grand 4 ½, 3e étage, très ensoleillé, grand salon double, 1 chambre fermée, possiblité de 2ème chambre.Rue tranquille, près Wellington Cuisine et salle de bain rénovées, armoires mélamines blanches, beaucoup de rangement, Entrées laveuse/sécheuse planchers bois franc, fenêtres thermos,, chauffage électrique,2 balcons fibre de verre, remise dans la cour, possibilité de stationnement privé en arrièrenon fumeur, pas de cannabis ou vapotage; personne tranquille, pas d’animaux (chiens), chats acceptés.Références exigées. Info et visites: 514-214-7822 Textos ok, svp indiquer votre nom. pas de pseudo. Merci""]","Rue Willibrord, Verdun, QC H4G 2T5, Canada",il y a 3 jours,"['0', '1 an', '<span>1 juillet 2021</span>', 'Oui', '800', 'Non', 'Non', 'Oui', 'Oui', 'Non', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-ile-des-soeurs-lease-transfer-nuns-island-1-jul/1569456404,apartment
1569916056,CESSION DE BAIL ÎLE DES SŒURS/ LEASE TRANSFER NUNS' ISLAND 1-JUL,1 184 $,"[""Message en français:\nCession de Bail à l'île des Sœurs - Montréal;\nLoyer mensuel: 1184 $;\n3-1/2, 800 pieds carrés, situé à 201 Rue Corot, à 15 minutes du centre-ville;\nVue panoramique du centre-ville Montréal et du pont Champlain;\nBâtiment moderne à 15 étages conçu par l’architecte de renom Mies Van der Rohe;\nL'appartement se trouve au 7e étage, une chambre à coucher, salon / salle à manger, cuisine, salle de bain, beaucoup de rangement;\nInclusions: Cuisinière, frigo, lave-vaisselle, chauffage, eau chaude;\nGym, piscine extérieure, sauna;\nGrande salle de lavage au sous-sol avec 12 laveuses et 10 sécheuses;\nGrand stationnement extérieur.\nStationnement intérieur et casiers disponibles;\nDisponible à partir du: 1er juillet 2021;\nExpiration du bail: 30 avril 2022;\nPossibilité de renouvellement en Novembre 2021;\nAnimaux acceptés;\nA proximité: école primaire, piscines, garderies, bibliothèque, parc à chiens, Couche Tard;\nArrêt d'autobus 168 (Square-Victoria et McGill) et 12 (De l'Église).\n-------\nMessage in English:\nLease transfer in Nuns' Island - Montreal;\nMonthly rent: $ 1184;\n1-bedroom apartment, 800 sqft, located at 201 Rue Corot, 15 minutes from downtown;\nPanoramic view of downtown Montreal and Champlain Bridge;\nModern 15-storey building designed by famous architect Mies Van der Rohe;\nThe apartment is on the 7th floor, one bedroom, living room / dinning room, kitchen, bathroom, lots of storage;\nInclusions: Stove, fridge, dishwasher, heating, hot water;\nBig laundry room in the basement with 12 washers and 10 dryers;\nGym, outdoor pool, sauna;\nBig outdoor parking lot;\nIndoor parking and lockers available;\nAvailable from: July 1st, 2021;\nLease expiration: April 30th, 2022.\nPossibility of renewal in November 2021;\nPet friendly;\nNearby: primary school, swimming pools, preschools, library, dog park, Couche Tard;\nBus stop 168 (Square-Victoria and McGill) and 12 (De l'Église).""]","201 Corot, H3E1C4, Ile des Soeurs, QC",il y a 2 heures,"['1', '1 an', '<span>1 juillet 2021</span>', 'Oui', '1\xa0100', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/jolie-condo-4-plateau-mile-end-metro-laurier-avec-garage-et/1569916056,apartment
1569915985,"JOLIE CONDO 4 ½, PLATEAU/MILE-END, METRO LAURIER, AVEC GARAGE ET",1 745 $,"[""Condo niveau terrasse situé dans une belle cour intérieure (unique sur le Plateau). Avec garage intérieur, terrasse, 2 chambres fermées, plancher en bois franc, aspirateur centrale, lave-vaisselle, salle de lavage, beaucoup de rangement. Très sécuritaire, insonorisation supérieure et très tranquille (un havre de paix). A 5 minutes à pied du métro Laurier et du Mile End. Situé dans le meilleur quartier de Montréal. Près de tout les services, restos et boutiques. Disponible pour le 1er juillet ou le 1er août. VISITES SAMEDI ENTRE 3PM ET 5PM. SVP M'ÉCRIRE POUR RÉSERVER VOTRE PLACE.""]","5334 Rue Drolet, Montréal, QC H2T 2H4, Canada",il y a 2 heures,"['1', '1 an', '<span>1 août 2021</span>', 'Limité', '1\xa0200', 'Non', 'Oui', 'Non', 'Oui', 'Non', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-41-2-renove-1200pc-lumineu-unite-de-coin-garage-bien-situe/1569915985,apartment
1569915952,GRAND 41/2 RÉNOVÉ 1200PC LUMINEU UNITÉ DE COIN GARAGE BIEN SITUÉ,1 750 $,"['Grande unité de coin (1200 p.c.) avec 2 chambres à coucher à Ahuntsic. 1er étage. 2 Salles de bain. Propre. Bien maintenu. Immeuble tranquille. 2 Casiers de rangement inclus. Un Stationnement intérieur. Près du métro Crémazie, des principales lignes de bus et des pistes cyclables. Près des épiceries, pharmacies, etc. À côté du Complexe sportif Claude Robillard et du Collège Ahuntsic, et à proximité du Collège André-Grasset\n[APPARTEMENT MEUBLÉ – UNE POSSIBILITÉ- Frais Additionnel]Large (1200 sqft) 2-bedroom 2 bath corner condo in Ahuntsic. 1st floor. Clean. Well-maintained. Quiet building. Storage locker included. One indoor parking spot. Near Cremazie Metro, main bus routes and bike paths. Close to grocery stores, pharmacies, etc. Next door to Claude Robillard Sports Complex and Collège Ahuntsic, and close to Collège André-Grasset\n[FURNISHED APARTMENT A POSSIBILITY – Additional Costs]']","8901 Marcel Cadieux, H2M2L9, Montreal, QC",il y a 2 heures,Meublé : Oui|Animaux acceptés : Non|,https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/chambre-pour-artistes-acces-studio/1569915952,Room
1549173456,CHAMBRE POUR ARTISTES ACCÈS STUDIO,500 $,"[""1-Grande chambre pour artiste avec accès a un studio pour musique, danse ,théatre ou autres types d'art.\n2 j'ai un grand local artistique, salle d'événements dans lequel nous pouvons faire des activitées de groupe, et je cherche des artistes ont besoin d'un grand espace pour créer...ou organiser des ateliers ou événements...dont une partie des profits ira a vous. OBNL\nLa chambre se situe ds mon logement, et le local artistique se situe a 2 min de marche.\n514 702 8550""]","Avenue du Mont-Royal E, Montréal, QC H2J 1Z5, Canada",il y a 2 heures,"['0', '1 an', 'Oui', '843', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/loyer-du-1er-mois-gratuit-free-first-months-rent/1549173456,apartment
1549142814,Loyer du 1er mois GRATUIT! FREE First Month's Rent!,1 695 $,"['Cette propriété de luxe propose un mélange de studios, de suites à une et deux chambres et de suites penthouse avec une variété de plans d\'étage. Le Montefiore est idéalement situé à Côte Saint-Luc et est à distance de marche du Quartier Cavendish de l\'autre côté du boulevard. Vous ne vous ennuierez jamais avec une multitude de parcs et de boutiques à proximité!2 chambres bureau 1 salle de bain À partir de 2050 $ - Disponible maintenantPROMO: premier mois de loyer GRATUIT! *Crédit d\'emménagement de 250 $ EXCLUSIF pour les premiers intervenants et les travailleurs de la santé. ** Certaines conditions s\'appliquent. Appelez pour plus d\'informations.MISE À JOUR IMPORTANTE SUR LA LOCATION PENDANT COVID-19:Notre priorité absolue est de protéger la santé et la sécurité de nos employés, ainsi que des résidents actuels et futurs. À ce titre, nous avons adopté les options de visites suivantes afin de pouvoir continuer à fournir des services de logement essentiels de manière saine et sécuritaire. Les futurs résidents peuvent choisir parmi ces diverses options lors de la réservation de rendez-vous selon la disponibilité de la suite.Visite en personne sans contactVisite virtuelle via Skype, Facebook ou WhatsAppAppel de suivi du service clientLes appartements offrent:Aménagement à aire ouverteFinitions modernesGrandes fenêtres pour beaucoup de lumière naturelleSix électroménagers en acier inoxydable - réfrigérateur, cuisinière, lave-vaisselle, micro-ondes, laveuse et sécheuseLaveuse et sécheuse dans la suiteGarde-robe (certaines suites)La propriété offre:Animaux acceptésChute à ordures à chaque étageSystème de sécurité avec camérasAccès par carteSalle de fête / salonParking souterrain intérieur et chaufféVotre communauté propose:À distance de marche du Quartier CavendishProche des commerces, cliniques, restaurants et des parcsLe boulevard Cavendish est un axe de transport*Eau incluse dans le prixStationnement intérieur: 100 $ / moisCasier de rangement: 35 $ / moisSaviez-vous que nous sommes ouverts du lundi au vendredi jusqu\'à 21 heures et tout au long du week-end? Appelez notre centre de service à la clientèle dès aujourd\'hui!Comment nous contacter:Envoyez #book au: 1-844-703-1103Appelez notre centre de service à la clientèle: 1-844-703-1066 Ouvert du lundi au dimancheCopiez / collez ce lien dans votre navigateur pour prendre rendez-vous aujourd\'hui: http://bit.ly/LeMontefioreBookLes images de la suite illustrées représentent les finitions des unités standard, qui peuvent différer entre les unités. La disposition de la suite varie.This modern property offers a mix of studio, one, and two-bedroom suites, and penthouse suites with a variety of floorplans. The property is a 10-storey building with stainless steel appliances and so much more! Le Montefiore is conveniently located in Côte Saint-Luc and is within walking distance to Quartier Cavendish on the other side of the boulevard. You\'ll never be bored with a multitude of parks and shopping all nearby!*2 PLUS DEN ALSO AVAILABLE AT $1695*PROMO: FREE first month\'s rent!*$250 move-in credit EXCLUSIVE for first responders and healthcare workers.**Some conditions apply. Call for more info.IMPORTANT COVID-19 LEASING UPDATE:Our top priority is to protect the health and safety of our employees, as well as current and future residents. As such, we have adopted the following ""showing"" options so we can continue to provide essential housing services in a healthy and safe manner. Future residents can select from these available options when booking appointments as per suite availability.Contactless In-person ShowingVirtual Showing via Skype, Facebook, or WhatsAppCustomer Care Follow-up CallSuite offers:Open concept layoutModern finishesLarge windows for lots of natural lightSix stainless steel appliances fridge, stove, dishwasher, microwave, washer, and dryerIn-suite washer and dryerWalk-in closet (select suites)Property offers:Pet-friendlyGarbage chute on each floorSecurity system with camerasCard accessParty room/loungeIndoor, heated underground parkingYour community offers:Within walking distance to Quartier CavendishAcross grocery stores, clinics, restaurants, and parksCavendish Boulevard is a transportation axisParking: $100/monthLocker: $35/monthDid you know that we\'re open Monday to Friday till 9 pm, and through the weekend? Call our Customer Care Centre today!How to get in touch with us:Text #book to 1 (844) 703-1103Call our Customer Care Centre: 1 (844) 703-1066Copy/paste this link into your browser to book an appointment today: http://bit.ly/LeMontefioreBook""Suite images shown represent standard unit finishes, which may differ between units. Suite layout varies.""']","5885 Cavendish Boulevard, Montreal, QC, H4W 3H2",il y a 2 heures,"['0', '1 an', 'Oui', '720', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/loyer-du-1er-mois-gratuit-free-first-months-rent/1549142814,apartment
