,adId,Title,Price,Description,Location,URL,Type,days_since,Furnished_room,Pets_allowed_room,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC
201,1569915546,2ND FLOOR NEWLY RENOVATED 5 1.2 - HEATING INCLUDED ,1680,"Newly painted and renovated 5 1.2 located in the west district of St-Laurent. Very spacious 2nd floor unit.\nRecent renovations : New kitchen, bathroom and floors.\nInclusions: Heating and hot water.\nClose to services, public transport, highways 40,13,520 and Boul. Alexis-Nihon.\nAvailable June 1st 2021.\nTo schedule a visit please call / text 514.81’4.1.5’08. Thank you.\n------------------------------------------------------\nFraîchement repeint et rénové 5 1/2 situé dans le quartier ouest de St-Laurent. Logement très spacieux au 2e étage.\nRénovations récentes : Nouvelle cuisine, salle de bain et planchers.\nInclusions: Chauffage et eau chaude.\nÀ proximité des services, des transports en commun, des autoroutes 40, 13 520 et du Boul. Alexis-Nihon.\nDisponible 1er Juin 2021.\nPour planifier une visite, veuillez nous appeler / texter au 514.81’4.1.5’08. Merci.","H4R1Z8, Canada",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/chambre-confort-3-etages-p-at-pres-du-fleuve-12-x-12/1569915546,Room,1,1,0,-1,,,0,-1,0,0
202,1569915334,Chambre- Confort 3 étages - P.AT - Pres du fleuve - 12' x 12',490,"FULL MEUBLÉE -CHAUFFÉE\nPropre et Ensoleillé,\nPRÈS DE L\EAU Libre maintenant...!\nPointe aux Trembles, - TV 30""- I\nnternet wifi et grand lit. Accès cuisine –\nsalon -...B.B.Q.... faut voir ! Pour travaillant –\nétudiant(e) avec un horaire de jour et non fumeur...!\nPOUR VISITER ET RÉSERVER CONTACTEZ MOI\nPAR TÉL. OU COURRIEL","Rousseliere, h1a2x4, MONTREAL, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-newly-renovated-5-1-2-heating-included/1569915334,apartment,1,-1,-1,0, '1 an',1 juin 2021,0,1200,0,0
203,1569915317,LARGE NEWLY RENOVATED 5 1.2 — HEATING INCLUDED ,1680,"Newly painted and renovated 5 1.2 located in the west district of St-Laurent. Very spacious 2nd floor unit.\nRecent renovations : New kitchen, bathroom and floors.\nInclusions: Heating and hot water.\nClose to services, public transport, highways 40,13,520 and Boul. Alexis-Nihon.\nAvailable June 1st 2021.\nTo schedule a visit please call / text 514.81’4.1.5’08. Thank you.\n------------------------------------------------------\nFraîchement repeint et rénové 5 1/2 situé dans le quartier ouest de St-Laurent. Logement très spacieux au 2e étage.\nRénovations récentes : Nouvelle cuisine, salle de bain et planchers.\nInclusions: Chauffage et eau chaude.\nÀ proximité des services, des transports en commun, des autoroutes 40, 13 520 et du Boul. Alexis-Nihon.\nDisponible 1er Juin 2021.\nPour planifier une visite, veuillez nous appeler / texter au 514.81’4.1.5’08. Merci.","H4R1Z8, Canada",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/chambre-bureau-a-louer-dispo-maintenant/1569915317,Room,1,1,-1,-1,,,0,-1,0,0
204,1569915205,Chambre + bureau à louer dispo maintenant,750,"""Chambre meublée et bureau à louerBelle chambre et bureau à louer dans grand appartement, Ville Marie. Meublé.\nPrix inclu tous les services et fournitures de maisonLappartement est à partager avec un jeune professionnel, mi-trentaine, travaillant de la maison en informatique. La disposition des pièces permet aux deux colocataires de ne pas se marcher sur les pieds.Appartement lumineux, planchers de bois, cachet, situé devant un parc, à deux minutes du métro Frontenac.\nEntièrement meublé, cuisine bien équipée.\nTerrasse à larrière""","2197 Avenue Gascon, Montréal, QC H2K 2W3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-41-2-village-monkland-ndg/1569915205,apartment,1,-1,-1,1, '1 an',15 juin 2021,Limité,1271,0,1
205,1569912838,Grand 41/2 village monkland ndg,2500,"Magnifique appartement situé dans le Village Monkland, un quartier branché et éclectique. Grand 4 1/2 avec belle fenestration et hauts plafonds. stationnement et immense terrasse sur le toit avec vue sur la ville.\nImmeuble de qualité. Au coeur des boutiques, commerces, restaurants, transports et services.","4284 Avenue de Hampton, Montréal, QC H4A 2K9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/la-tour-lafontaine:-apartment-for-rent-in-downtown-montreal/1569912838,apartment,1,-1,-1,0, '1 an',3 juin 2021,1,-1,0,0
206,1569913208,La Tour Lafontaine: Apartment for rent in Downtown Montreal,1550,"""Bienvenue dans le prestigieux et très recherché arrondissement du Plateau-Mont-Royal, au cœur duquel se trouve le magnifique parc Lafontaine. À quelques pas de cet emblématique espace vert se dresse la Tour Lafontaine, un superbe immeuble équipé de nombreux aménagements intérieurs et extérieurs. Profitez pleinement de la vue imprenable sur la ville et sur le parc qui vous est offerte depuis notre terrasse privée, ou profitez de tout ce que notre dynamique métropole a à offrir en partant à la découverte des nombreux magasins et restaurants des alentours. Avec ses plans détage adaptés à tous les styles de vie, la Tour Lafontaine saura assurément vous faire sentir parfaitement chez vous!Open House Hours: In-person tours available by appointment.Welcome to the prestigious and highly sought-after borough of Plateau Mont-Royal, with the beautiful Parc Lafontaine at its heart. Located just steps for this landmark is La Tour Lafontaine, a beautiful\xa0building with excellent amenities. Take full advantage of stunning city and park views from our private patio, or take in everything this vibrant city has to offer with excellent shopping and dining steps from your door. With a variety of floorplans for every lifestyle, you are just to find the perfect home at La Tour Lafontaine!Le Plateau Mont-Royal is characterized by its trendy atmosphere, charming restaurants and bars, and expansive parks. You will never run out of things to do with so much to do and see in this historic neighbourhood.At La Tour Lafontaine residents will fall in love with our convenient location, modern amenities and newly updated units. With the Sherbrooke Metro station just steps away you can be in any part of the city in minutes. If you prefer to stay closer to home, we have something to offer you too with an on-site fitness centre, renovated indoor pool and so much more! Our pet friendly bachelor, 1 bedroom and 2 bedroom apartments are newly renovated and have large balconies for your enjoyment.With a variety of floorplans to choose from, La Tour Lafontaine is perfect for residents of all lifestyles. From working professionals, young families or seniors, with a perfect combination of style and convenience La Tour Lafontaine is the perfect place to call home. Book your tour today!Utilities Included:HeatWaterElectricityProperty AmenitiesSecurity onsiteLaundry FacilityIndoor PoolVideo SurveillanceResident PortalElevatorsPark and City Views24 Hour Emergency ServiceIndoor ParkingStorage Available Fitness CentreAccessibility RampsSecure EntranceRooftop PatioSuite AmenitiesPet FriendlyDishwasher in select suitesRecently RenovatedFreshly PaintedBalconyStainless Steel Appliances AvailableFridge and Stove*S. E. O. Prix sujets à changement et les finitions peuvent varier. Toutes les dimensions sont approximatives et à des fins de représentation seulement. Contactez un agent de location pour les détails.*E&OE. Pricing subject to change and finishes may vary. All dimensions are an approximation and are representative only. Contact a leasing agent for details.""","1025 rue Sherbrooke Est, Montreal, QC, H2L 1L4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/pavillon-hutchison:-apartment-for-rent-in-milton-park/1569913208,apartment,1,-1,-1,0, '1 an',3 juin 2021,1,-1,0,0
207,1555731931,Pavillon Hutchison: Apartment for rent in Milton Park,1824,"""Bienvenue au Pavillon Hutchison, parfaitement situé à quelques minutes du cœur du centre-ville de Montréal. Idéal pour les étudiants et les jeunes professionnels, cette propriété est à quelques pas de lUniversité McGill, de la station de métro Place-des-Arts et du Centre Eaton de Montréal, offrant ainsi un éventail de possibilité en termes de magasinage et de restaurants. Si vous cherchez à emménager au cœur de cette ville dynamique, vous vous sentirez comme chez vous au Pavillon Hutchison!À Proximité: Épicerie Provigo Université McGill Université du Québec à Montréal (UQAM) Station de métro Place-des-Arts Centre Eaton de Montréal Pharmaprix Starbucks Mont-Royal Parc Jeanne ManceOpen House Hours: In-person tours available by appointment.Welcome to Pavillon Hutchison, ideally located just steps from Montréals downtown core. Perfect for students and young professionals, this property is around the corner from McGill University, Place-des-Arts Metro station, and Montreals Eaton Center, offering endless shopping and dining options. If you are looking to be in the heart of this vibrant city then Pavillon Hutchison is the perfect place to call home!Whats Nearby: Provigo Grocery McGill University Université du Quebec à Montréal\xa0(UQAM) Station Place-des-Arts Montréal Eaton Center Pharmaprix Starbucks Mont-Royal Jeanne Mance ParkUtilities Included:HeatWaterElectricityProperty AmenitiesResident PortalOutdoor ParkingIndoor ParkingUpgraded Common Areas24 Hour Emergency ServiceSecure EntranceVideo SurveillanceLaundry FacilityElevatorsSuite AmenitiesFreshly PaintedSpacious and BrightNew Laminate FlooringBalcony in Select SuitesNew Stainless Steel AppliancesFridge and StoveRecently RenovatedPet FriendlyDishwasher in select suites*S. E. O. Prix sujets à changement et les finitions peuvent varier. Toutes les dimensions sont approximatives et à des fins de représentation seulement. Contactez un agent de location pour les détails.*E&OE. Pricing subject to change and finishes may vary. All dimensions are an approximation and are representative only. Contact a leasing agent for details.""","3474 rue Hutchison, Montreal, QC, H2X 2G7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-5-for-rent-near-mcgill-campus-promo-2-months-807/1555731931,apartment,1,-1,-1,-1, 'Non disponible',,0,-1,0,0
208,1569915121,5.5 for RENT near MCGILL campus  PROMO 2 MONTHS ** (((807))),2050,Sous Conditions/Under certain conditions\n**PROMOTION DISPONIBLE 2 Mois Gratuits **\n**PROMOTION AVAILABLE 2 Months Free**\n\n- HEAT\n- HOT WATER\n- FRIDGE\n- STOVE,"3610 Durocher, Montréal, QC, H2X 2E8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-apt-3-chambres-a-couchers-downtown/1569915121,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,1350,1,0
209,1569915048,5½   apt 3 chambres a couchers DOWNTOWN,1465,"""-english follows-\nGrands 51⁄2 Ensoleille, 3eme etage de Triplex tres bien renove.\n3 Grandes chambres a couchers separees, ayant toutes des fenetres vues a lexterieur.\nBois franc et fenetres recentes.\nElectromenagers inclus.\nPour 1er Juiller\nLocation a lannee seulement.\nNON FUMEUR seulement.\nDes animaux de compagnie NE SONT PAS acceptes malheureusement.\n1465$/mois.Mr. Roger (514) 266-6636-english-Spacious sunny 51⁄2, 3rd and last floor of a well renovated Triplex.\n3 Large bedrooms, all seperated and have windows on all sides.\nHardwood floor.\nAppliances included.\nFor 1st July and yearly rent only.\nNON SMOKER, and pets are NOT allowed.1465$/month.Mr. Roger (514) 266-6636""","1632 Rue Panet, Montréal, QC H2L 2Z5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-sous-sol-dun-duplex-pour-1e-julliet-pres-metro-fabre/1569915048,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,800,0,0
210,1565131832,4 1/2 Sous-Sol d'un duplex pour 1e Julliet pres Metro Fabre,900,"""***Disponible à partir de 1er Julliet, ideal pour personne seule ou couple, pas danimaux, pas de fumeur***\n***Demi sous-sol 4 1/2 a louer, pres Metro Fabre, Prix $900 par mois Rien Inclus (Électroménagers non fourni) ***\n***Chauffage et électricité aux frais du locataire***\n***OBLIGATOIRE: ENQUETE DE CREDIT et REFERENCES de votre ancien locateur***\nLappartement est au sous-sol dun duplex sur Ave Papineau, H2E2H1, 5 min a pie du Métro Fabre (ligne bleu), salon & cuisine style ouverte et 2 chambres fermées, entrées pour laveuse et sécheuse situe dans la cuisine. Secteur tranquille (Quartier Villeray) Autobus 99 et 45 a la porte (jour et nuit), près de: Tim Hortons, Maxi, Canadian Tire, SAQ, Hôpital Jean-Talon, Restos, Autoroute 40 etc. Marche Jean-Talon a la prochaine station du métro.\n***Possibilité de stationnement privée a larrière pendant lété et lhiver au frais supplémentaire***\n***Pas danimaux, Interdit de fumer à l’intérieur de l’appartement (NON NEGOCIABLE) ***\n***Possibilité de partager le frais dinternet haute vitesse wifi***\n***OBLIGATOIRE: ENQUETE DE CREDIT et REFERENCES de votre ancien locateur***\n***VISITES AVEC RENDEZ-VOUS Samedi ou Dimanche midi ***\n***Pour avoir une réponse plus rapide: PARLEZ-MOI DE VOUS, laissez votre numéro téléphone. Au plaisir de vous rencontrer. Merci""",", H2E2H1, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/furnished-rooms-available-downtown-montreal-next-to-mcgill/1565131832,apartment,1,-1,-1,0, '1 an',9 mai 2021,0,150,1,1
211,1394239196,Furnished Rooms Available - Downtown Montreal / Next To McGill,640,"*****If you sign for a 1-year lease and you will get your first months rent free!*****Pricing per room starts at $640, and it depends on the room type and how long your lease is going to be. Leases can be 4 months, 6 months, 8 months, or 12 months long.Address: 1290 Avenue des Pins O, Montreal, QCYour cozy and fully furnished room with a private washroom will be in a newly renovated 1912 built home. Common shared spaces include a kitchen, laundry, and a balcony with other tenants on your floor. Vending machine on-site with your favourite snacks!Located in a heritage house in downtown Montreal (32 rooms in total), the residence is in the heart of Mount Royal, steps from university campuses, main faculties, downtown’s top attractions and public transportation. Residence 1290 benefits from an ideal location that offers proximity and intimacy.Check out our 360 virtual tour of the building here:https://residence1290.com/tour360/Our website:https://residence1290.com/- pricing starts at $640, depending on a room & the length of your stay- A rent that covers it all: move-in ready rooms with all the amenities- Fully furnished room with your own private bathroom- Heat & hydro included- Internet included- 24/7 video camera surveillance- Magnetic card entrance- Storage lockers- Services with students in mind: study rooms, lounge room, laundromat on site etc.- NO PETS allowed- No couples, only 1 person PER room allowed (rooms are very small and include single beds, so it won’t be suitable for two people.)- No partying allowed, we have a on site manager living on the property that monitors the noise to ensure a quiet living space for the tenants.If interested in renting a room with us, please contact me directly - let me know how long you’d like to stay for and when you’d like to move in. Thank you!","1290 pine avenue west, Montreal H3G1A8 QC",https://www.kijiji.ca/v-local-commercial-bureau/ville-de-montreal/les-lofts-cadbury-bureaux-a-louer-office-space-for-rent/1394239196,Room,1,0,-1,-1,,,0,-1,0,0
212,1569913212,Les Lofts Cadbury  - Bureaux  À Louer / Office Space For Rent,1650,"""Espace de bureau à louer\n- de 600 pi.ca a 5000 pi.ca Prix: commence a $16.5 par pi.ca plus taxes municipales.\n-Style Loft\n-Très bien situé sur le Plateau , Proche des transports en commun (47 &10)\n- Chauffage inclus\n- Stationnement disponible\nSil vous plaît appelez 514-598-8000\n--------------------------------------------\nOffice space for rent\n-From 600 to 5,000 sq.ft starting at $16.50 per sq ft plus Municipal Taxes\n- Loft style\n- Conveniently located in the Plateau\n- Walking distance to public transportation(47 &10)\n- Heating included\n-Parking available\nPlease call 514-598-8000https://tourmkr.com/f/F1tQFxQ6s2/11387875p,2894313m,41.00h,74.48t""","Rue de Bordeaux, Montréal, QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/pavillon-hutchison:-apartment-for-rent-in-milton-park/1569913212,apartment,1,-1,-1,0, '1 an',3 juin 2021,1,-1,0,0
213,1569909492,Pavillon Hutchison: Apartment for rent in Milton Park,1429,"""Bienvenue au Pavillon Hutchison, parfaitement situé à quelques minutes du cœur du centre-ville de Montréal. Idéal pour les étudiants et les jeunes professionnels, cette propriété est à quelques pas de lUniversité McGill, de la station de métro Place-des-Arts et du Centre Eaton de Montréal, offrant ainsi un éventail de possibilité en termes de magasinage et de restaurants. Si vous cherchez à emménager au cœur de cette ville dynamique, vous vous sentirez comme chez vous au Pavillon Hutchison!À Proximité: Épicerie Provigo Université McGill Université du Québec à Montréal (UQAM) Station de métro Place-des-Arts Centre Eaton de Montréal Pharmaprix Starbucks Mont-Royal Parc Jeanne ManceOpen House Hours: In-person tours available by appointment.Welcome to Pavillon Hutchison, ideally located just steps from Montréals downtown core. Perfect for students and young professionals, this property is around the corner from McGill University, Place-des-Arts Metro station, and Montreals Eaton Center, offering endless shopping and dining options. If you are looking to be in the heart of this vibrant city then Pavillon Hutchison is the perfect place to call home!Whats Nearby: Provigo Grocery McGill University Université du Quebec à Montréal\xa0(UQAM) Station Place-des-Arts Montréal Eaton Center Pharmaprix Starbucks Mont-Royal Jeanne Mance ParkUtilities Included:HeatWaterElectricityProperty AmenitiesResident PortalOutdoor ParkingIndoor ParkingUpgraded Common Areas24 Hour Emergency ServiceSecure EntranceVideo SurveillanceLaundry FacilityElevatorsSuite AmenitiesFreshly PaintedSpacious and BrightNew Laminate FlooringBalcony in Select SuitesNew Stainless Steel AppliancesFridge and StoveRecently RenovatedPet FriendlyDishwasher in select suites*S. E. O. Prix sujets à changement et les finitions peuvent varier. Toutes les dimensions sont approximatives et à des fins de représentation seulement. Contactez un agent de location pour les détails.*E&OE. Pricing subject to change and finishes may vary. All dimensions are an approximation and are representative only. Contact a leasing agent for details.""","3474 rue Hutchison, Montreal, QC, H2X 2G7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5160-gatineau:-apartment-for-rent-in-cote-des-neiges/1569909492,apartment,1,-1,-1,0, '1 an',3 juin 2021,1,-1,0,0
214,1569913994,5160 Gatineau: Apartment for rent in Côte-des-Neiges,1284,"""Bienvenue dans le charmant et très bien situé édifice du 5160 avenue Gatineau. Ce bâtiment chaleureux en briques rouges se dresse dans larrondissement Côte-des-Neiges, un quartier montréalais très recherché par les étudiants et les familles. Les étudiants adoreront y vivre, avec lUniversité de Montréal à 10 minutes à pied et la station de métro Côte-des-Neiges à seulement 350 mètres de la porte. Limmeuble est également entouré de nombreux services facilement accessibles en voiture, ce qui en fait un endroit idéal pour les résidents de tous les styles de vie.À Proximité:La 5160 Gatineau est située au cœur du quartier Côte-des-Neiges, à Montréal. Ses résidents ont tout ce dont ils ont besoin à proximité, y compris une pharmacie Pharmaprix, une épicerie Metro, la station de métro Côte-des-Neiges, plusieurs banques, le Centre hospitalier St Mary et bien plus encore! Profitez des nombreux attraits de ce quartier populaire et admirez ses magnifiques points de vue sur le mont Royal, ou flânez sur lavenue Monkland et arrêtez-vous dans lun des nombreux restaurants et boutiques.Open House Hours: In-person tours available by appointment.Welcome to the charming and conveniently located building of 5160 Gatineau. This cozy red brick building is in the Cote-des-Neiges borough of Montreal, highly sought after by students and families. Students will love living here with the University of Montreal an easy 10 minute walk away, and the Cote-des-Neiges Metro Station just 350m from the front door. The property is also surrounded by amenities and a short drive to the downtown core, making it ideal for residents of all lifestyles.Whats Nearby:5160 Gatineau is in the heart of the Cote-des-Neiges neighbourhood in Montreal. Residents have everything they need close by including, Pharmaprix, Metro grocery store, Cote-des-Neiges Metro Station, banks, St. Marys Hospital and more! Enjoy this popular area and check out the beautiful Mont-Royal views or stroll down Monkland Avenue and stop in one of the many dining and shopping options.Utilities Included:HeatWaterProperty AmenitiesResident PortalVideo SurveillanceElevatorsIndoor Parking24 Hour Emergency ServiceAccessibility RampsSecure EntranceStorage Available Laundry FacilitySuite AmenitiesStainless Steel Appliance AvailableRenovatedPet FriendlyFreshly PaintedBalconyHardwood FloorsParquet FlooringFridge and StoveDishwasher in select suites*S. E. O. Prix sujets à changement et les finitions peuvent varier. Toutes les dimensions sont approximatives et à des fins de représentation seulement. Contactez un agent de location pour les détails.*E&OE. Pricing subject to change and finishes may vary. All dimensions are an approximation and are representative only. Contact a leasing agent for details.""","5160 avenue Gatineau, Montreal, QC, H3T 1W8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-metro-joliette-1-chambre-bureau/1569913994,apartment,1,-1,-1,0, '1 an',1 juillet 2021,Limité,925,0,0
215,1547140316,Appartement metro Joliette 1 chambre + bureau,1100,1 chambre fermée\n1 salon\n1 salle à manger\n1 bureau\nRénové et disponible maintenant\nVenez visiter,"Avenue d'Orléans, Montréal, QC H1W 3R9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-1-2-meuble-au-centre-ville-2021/1547140316,apartment,1,-1,-1,0, '1 an',1 juillet 2021,1,550,1,0
216,1536964102,Beau 3 1/2 meublé au centre-ville - 2021,1400,"""Lappartement entièrement meublé, comprend une salle de bain privée, ainsi quune cuisinette équipée.Lappartement- 550 pi. ca- inclus dans le loyer - chauffage, eau chaude, internet, câble, la ligne téléphonique- bail de 12 moisLimmeuble - La Tour Trylon- piscine, gym, sauna- terrasse sur le toit- buanderie- salon- garage sous terrain($)- bureau de réception ouvert jour et nuit- département de maintenance et dentrétien ménagerLe quartier- centre-ville de Montreal avec le district daffaires et la vie nocturne- Métro Place des Arts à 5 minutes à pied- à coté du Quartier des Spectacles- épiceries (Metro et Provigo), pharmacie, cinéma, centre comercial à 2 minutes à pied (Les Galéries du Parc)Pour plus dinformations et pour des visites sil vous plaît nous appeler au 438-393 6135 ou nous écrire à olga@trylon.caThe apartment: fully furnished- 550 sq. ft- the rent includes: heating, hot water, internet, cable TV, phone line.Trylon Tower- swimming pool, gym, sauna- rooftop terrace, lounge- laundry room- underground parking- front desk officeThe Neighbourhood- downtown Montreal with its financial district and nightlife- Place des Arts metro station at only 5 minutes walk- next to Quartier des Spectacles- supermarkets - Metro and Provigo, pharmacy, movie theatre, restaurants, all in less than 3 minutes walking distanceFor more information or to book an appointment please call 438-393-6135 or email olga@trylon.ca""","3463 Sainte Famille, Montréal, QC, H2X 2K7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-au-centre-ville-meuble-aout/1536964102,apartment,1,-1,-1,0, '1 an',1 août 2021,0,550,1,0
217,1525467885,"3 ½ au Centre-Ville, meublé, août",1390,"""Lappartement est complètement meublé est situé dans la Tour Trylon, à 5 minutes à pied de Metro Place des Arts et UQAM. Université McGill est à juste 10 minutes de Trylon.Lappartement est situé au 6e étage, avec balcon. 550 P.C.Le loyer inclut: chauffage, leau chaude, internet, câble, ligne téléphoniqueDans limmeuble nous avons: piscine chauffée, gym($), sauna, terrasse sur le toit, salon, salle de lavage($), garage sous terrain($), système de surveillance video 24/7Tél. ou WhatsApp. 1- 438-393-6135 ou olga@trylon.ca-----------------------------------------------------------------------------------------This apartment is located in the Trylon Tower, in walking distance to McGill University and Uqam. Place des Arts subway station is at less than 5 minutes walk.This is a fully furnished apartment is located on the 6th floor and the rent includes heating, hot water, internet, cable, phone.In the building swimming pool, gym, sauna, laundry room, a rooftop terrace, lounge, underground parkingCall or text tel. or WatsApp. 1- 438-393-6135 or write to olga@trylon.ca""","3463 Sainte Famille, Montréal, QC, H2X 2K7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/very-large-4-1-2-steps-from-mcgill-may-2021/1525467885,apartment,1,-1,-1,0, '1 an',1 mai 2021,1,1200,0,1
218,1525467880,Very large 4 1/2 steps from McGill -  May 2021,2185,"The apartment:1200 sq. ft. and two large bedrooms-two full bathrooms-the balcony is accessible from the both of the bedrooms.-heating, hot water, refrigerator, stove and dishwasher and internet included in the rent.In the building:24/7 camera surveillance-indoor heated swimming pool, gym, sauna, rooftop terrace, underground parking($) and laundry room.The Neighbourhood- downtown Montreal and Royal Park- Metro Guy Concordia and Peel, bus 144 just in front of the building- Concordia and McGill University at 10 minutes walk- Montreal general hospital, Royal Victoria and Shrines Hospital- Atwater Market, Place Alexis Nihon, Iga, Marché Adonis,For visits please call 438 393 6135 or by email to location@trylon.ca","1400 Avenue des Pins Ouest, Montréal, QC, H3G 1B1",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartements-meubles-location-dun-mois-et-au-centre-ville/1525467880,apartment,1,-1,-1,0, 'Au mois',,-1,-1,1,0
219,1569913975,Appartements meublés - location d'un mois et + au centre ville,3000,"""Lappartement - 1125 pied carrés avec une vue magnifique sur le centre-ville.Tous nos grands et formidables appartements meublés sont dotés dune cuisine et de deux salles de bain entièrement équipées, de deux grandes chambres intimes, accès à Internet haute vitesse, piscine, sauna, ainsi que tous les conforts requis pour un séjour des plus agréables. Économisez également sur les frais de restaurants en tirant avantage de nos cuisines entièrement équipées.SERVICES INCLUS DANS LA LOCATION DUN APPARTEMENT MEUBLÉ au 1400, AVENUE DES PINS OUESTUn grand salonDeux chambres privéesSalle-à-dînerDeux salles de bain complètesVue spectaculaire de votre appartementGrande cuisine équipée avec cuisinière, réfrigérateur, four à microondes et lave-vaisselleBalconChauffage et eau chaudeAir climatiséCâble, Internet haut vitesse et téléphone (appels locaux)Limmeuble est doté de tout ce dont vous avez besoin pour vous détendre, demeurer en forme et pour vous faciliter la vie.LES INSTALLATIONS DE LIMMEUBLE 1400, AVENUE DES PINS OUESTPiscine intérieure, sauna et salle de conditionnementTerrasse sur le toit avec vue majestueuse du Mont-Royal et du centre-villeLavoir automatique (certaines unités ont laveuse et sécheuse dans lappartement)Système de surveillance (caméras vidéo) et surveillé en tout temps par un gardien de nuit.Stationnement intérieur disponible ($)Imaginez vivre sur le flanc sud du Mont-Royal dans un des plus chics quartiers de Montréal, à langle des avenues Cedar et des Pins, dans de grands appartements meublés dune à trois chambres à coucher et une vue panoramique de toute beauté sur la montagne et le centre-ville.LES AVANTAGES DE VIVRE DANS CET UNIVERS ENCHANTEUR 1400, AVENUE DES PINS OUESTÀ proximité de sentiers enchanteurs pour marcher, courir, faire du ski de fond et autres loisirs de plein airÀ proximité de lUniversité McGill et lUniversité ConcordiaÀ proximité de lHôpital Général de Montréal, de lHôpital Royal Victoria et du ShrinersÀ quelques minutes de marche des activités culturelles (le Musée de Beaux Arts et du nightlife montréalais)***Les prix varient entre 2800 et 3500 $ selon la durée du séjour et la saison***Tel. 438-393 6135Email location@trylon.ca ou olga@trylon.ca*******************************************************All of our wonderfully spacious furnished apartments come with fully equipped kitchen and 2 bathrooms and two large bedrooms, high-speed Internet access and all the comforts required for a pleasant stay. Also save on the cost of restaurants by taking advantage of our fully equipped kitchens.Services Included With All Furnished Apartments 1400, av. des Pins WestA large living room2 private bedroomsA Dining room2 complete private washroomsSpectacular view from your apartmentFully-equipped kitchen with, refrigerator, conventional and microwave ovens, and dishwasherBalconyHeating and hot waterAir conditioningCable, high-speed Internet and telephone (local calls)The building is equipped with everything you need to relax, stay in shape and make your life easier.The Buildings Installations 1400, Avenue des Pins WestIndoor swimming pool, sauna and gymRooftop terrace with majestic views of Mount Royal and downtownLaundry room (some units have ensuite washer and dryer)Surveillance system (video) and monitored at all times by a night watchman.Indoor parking ($)Imagine living on the southern flank of Mount Royal in one of the most exclusive neighborhoods of Montreal, at the corner of Cedar and Pine streets in large apartments with one to four bedrooms and a panoramic view of the mountain and downtown.The benefits of living in an enchanted setting 1400, Avenue des Pins WestRight next door to a dog parkDiscover enchanted trails for leisure walks, jogging, pick nicking, or cross-country skiing in the winterClose to McGill University and Concordia UniversityIn walking distance of the Montreal General Hospital, Royal Victoria Hospital and the ShrinersJust minutes from cultural centres like the Museum of Fine Arts and the nightlife of downtown Montreal***Monthly rates vary from 2800 to 3500, depending on the lenght of the stay and of the season***For more information, to schedule a visit or to reserve an apartment please call 438-393-6135 or email location@trylon.ca""","1400 Avenue des Pins Ouest, Montréal, QC, H3G 1B1",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-3-1-2-a-louer-ahuntsic/1569913975,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,450,1,0
220,1569913725,Logement 3 1/2 à louer Ahuntsic ,750,Logement à louer Ahuntsic\nDisponible le 1 juillet 2021\nEntrée laveuse et sécheuse\nPas d’animaux\nA 2 minute du metro sauvé ou crémazie\nLogement propre\nFrigo et four inclus\n514-952-8668,"H2M1R2, Canada",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/private-and-shairing-room-available/1569913725,Room,1,1,1,-1,,,0,-1,0,0
221,1569913601,PRIVATE AND SHAIRING ROOM AVAILABLE ,250,"Room available for 2 person (private bedroom) sharing. 3and 1/2 half a great Apartment. Apartment is available immediately.\nEverything is at walking distance From indian stores, phramphrix 24*7 open, subway, restaurants, RBC bank etc .\n3 STM bus stations in walking distance.\n24*7 buses available towards downtown\nRent will be $280 per month including everything\nPrivate room for single person can be arranged for $400\nWifi $12 not included.\nLocation is very good to stay\nFeel free to contact","Rue Goyer, Montréal, QC H3S 1H3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/loft-fraichement-renove-petit-italie-tout-inclus-1er-juillet/1569913601,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,850,1,0
