adId,Title,Price,Description,Location,Ddate Posted,Features,URL,Type
1569919603,"St-Leonard/ Grand 3 1/2 a pied autobus, commerces et parc",775 $,"[""-Beau et Grand 3 1/2 a louer pour le 1er Juillet.\n-Situé dans un duplex dans un très beau secteur de St-Leonard.\n-Grande cuisine.\n-Chambre fermée.\n-Plancher de céramique et bois franc.\n-Entrée laveuse & sécheuse dans la cuisine.\n-À pied des autobus menant direct au métro Langelier ou Cadillac\n-À pied train de banlieue station Saint-Leonard.\n-À pied d’un grand parc avec piscine, tennis, piste cyclable, épiceries, commerces...\n-Entrée privé sur le côté de la propriété avec système d'éclairage automatique pour le soir.\n-Bel endroit paisible & sécuritaire.\n-Non-Fumeur -Pas d’animaux.\n-Rien d'inclus.Veuillez communiquer par téléphone 514-941-6309""]",", H1P 2K3, Montreal, QC, Canada",il y a 8 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Non', '1', 'Non', 'Non', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/st-leonard-grand-3-1-2-a-pied-autobus-commerces-et-parc/1569919603,apartment
1552751056,Chambre à louer,480 $,"['Nous avons trois chambres à louer dans notre Maison de chambre. Très propre. Fraîchement rénové. Chauffé, éclairé et Internet compris. Buanderie. Cuisine commune. Toilette semi privé (partagée avec une seule chambre). Situé proche du Biodôme, Jardin botanique, CEGEP Rosemont, commerces rue Masson. Très bon quartier. Métro Pi IX et St Michel. Entre 480$ à 550$/mois']","3841 Rue Dandurand, Montréal, QC H1X 1P3, Canada",il y a 12 minutes,Meublé : Oui|Animaux acceptés : Non|,https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/chambre-a-louer/1552751056,Room
1569919050,COLOC 1 place libre Metro Berri-UQAM (St-Denis/Ontario),499 $,['Meublé (si nécessaire) @ 500$~550$ + 50$ services.\nMensuel (pas de bail mais possible). Animaux bienvenus (tolérés). 420/cigarette friendly (seulement).\n.\nMETROS Berri-UQAM Sherbrooke St-Laurent\nEDUCATION UQAM Vieux MTL ETS McGill Concordia'],", Montreal H2X 1H6 QC, Canada",il y a 12 minutes,Meublé : Oui|Animaux acceptés : Oui|,https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/coloc-1-place-libre-metro-berri-uqam-st-denis-ontario/1569919050,Room
1569918979,Renovated 1 1/2 Studio Apartment for Rent in Lachine,799 $,"['Available immediately or the first day of next month. Bright semi-basement 1 1/2 with an independent entrance. Fully renovated kitchen and bathroom. Fridge and stove included. Pet friendly. Walking distance from IGA and Metro grocery stores. Space to bring your own stacked washer/dryer and install inside the apartment; otherwise, walking distance to a laundromat. Smoking is not allowed. If you are interested, please call me at the number provided.']",", Lachine H8S 3Y7 QC, Canada",il y a 12 minutes,"['0', '1 an', '<span>3 juin 2021</span>', 'Oui', '240', 'Non', 'Non', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-1-1-2-studio-apartment-for-rent-in-lachine/1569918979,apartment
1505790458,3 ½ NEUF À LOUER À LAVAL,1 250 $,"[""VISITEZ LES CONDOS SOLÉA À LOUER DÈS MAINTENANTAppartements neufs locatifs ABORDABLES sont situés au 3620, boulevard Saint-Elzéar Ouest, dans un quartier grouillant de bonnes adresses comme le Marché 440, le Centre Laval et le Centropolis où se côtoient commerces, restos et activités récréatives.*** Une enquête de crédit et vérification auprès du tribunal administratif (Régie) seront effectuéesRéservez votre visite pour un 3.5 RAPIDEMENT: 450 600-2336.En plus de vivre dans le confort de votre superbe condo neuf à petit prix, les appartements à Soléa vous offrent un espace de vie adapté à votre style de vie :-Tous les électroménagers sont inclus (frigo, cuisinière, lave-vaisselle en acier inoxydable, laveuse et sécheuse)-Entrée laveuse-sécheuse dans chaque condo-Stationnement extérieur et intérieur abordable ($)-Insonorisation supérieure (structure de béton)-Balcon vitré pour admirer la vue-Discutez avec nos agents de location pour connaître la progression des espaces communs de la tour!-Rangement pour vélos pour le bonheur des sportifs-Wi-Fi gratuit dans les aires communes pour être connecté partout-Système d'interphone, puce électronique et caméras de surveillance pour votre sécurité-Concierges résidents là pour vous aider-Ascenseurs, chute à déchet sur chaque étage-Chats opérés et chiens de 10 livres et moins acceptés-À distance de marche : Marché 440, transport en commun, grandes chaînes de magasins et parcs.Choisir condos Soléa, c'est vivre dans un immeuble de convivialité abordable.Visitez votre futur 3.5 sans tarder! Appelez-nous ou envoyez-nous un SMS au 450-600-2336.*Les photos que vous voyez sont à titre de modèle.**Considérant la situation actuelle, nous avons mis en place des mesures de précaution contre le COVID-19 lors des visites de nos appartements, visitez notre site web pour en savoir plus.""]","3620, boulevard Saint-Elzéar Ouest, Laval, QC, H7M 1E2",il y a 14 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Oui', '695', 'Non', 'Oui', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-neuf-a-louer-a-laval/1505790458,apartment
1569918709,Renovated 2.5 Available in NDG,840 $,"['Renovated 2.5 available in NDG! Only 10 minutes from downtown, and located on a central bus route, the unit includes a fridge, stove, heat, hot water, wifi.Close to all major amenities such as the super hospital, Vendome metro!']","5800 Chemin Upper Lachine, Montréal, QC H4A 2R4, Canada",il y a 14 minutes,"['0', '1 an', '<span>4 juin 2021</span>', 'Oui', '300', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-2-5-available-in-ndg/1569918709,apartment
1569918659,Grand 5 ½ – nouvellement rénové à Anjou,1 275 $,"[""Disponible pour juillet. Grand 5 1/2 au 2e étage d’un 6plex, nouvellement rénové avec nouveau plancher et nouvelle cuisine. Trois chambres fermées avec grande salle à manger et un grand salon.\nEntrées laveuse-sécheuse dans la cuisine de l’appartement.\nStationnement disponible sur la rue et un stationnement municipal gratuit à l’arrière de l’immeuble.\nPrès de tous les services: transports en commun, écoles, magasins, restaurants....\nConditions: Pas d'animaux, préférences aux non fumeurs et bonnes références\nInfo: 514-512-9719 ou 514 619-4045""]","7057 Avenue Guy, Anjou, QC H1K 2T8, Canada",il y a 15 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Non', '1\xa0100', 'Non', 'Non', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-nouvellement-renove-a-anjou/1569918659,apartment
1569918583,"TOUT INCLUS, BALCON, METRO MONT-ROYAL",1 100 $,"['Tout Inclus (Électricite, Chauffage, Eau Chaude)\nFour et Refrigerateur Inclus\nEnsoleille\n1 Chambre fermee\nPlanchers de Bois Franc\nBalcon avec Portes Patio\nBuanderie au Sous-Sol\nConcierge sur Place\nRue Residentielle\nRue de Brebeuf, coin Mont-Royal\nPres d’Épiceries, Banques, Pharmacie, Restaurants, Boutiques, Cafes, Parcs, Piste Cyclable\nAutobus 11, 14, 97, 368\n7 Minutes à Pied du Metro Mont-Royal\nPas d’Animaux\nLIBRE MAINTENANTAppelez au 514-596-1600ALL INCLUSIVE, BALCONY, MONT-ROYAL METROAll Inclusive (Electricity, Heating, Hot Water)\nFridge and Stove Included\nSunny\n1 Closed Bedroom\nHardwood Floors\nBalcony with Patio Doors\nLaundry in Basement\nJanitor on Site\nResidential Street\nDe Brebeuf Street, corner Mont-Royal\nClose to Groceries, Pharmacy, Banks, Shops, Restaurants, Cafes, Parks, Bicycle Path\nBus 11, 14, 97, 368\n7 Minutes walk to Mont-Royal Metro Station\nNo Pets\nAVAILABLE NOW\t\nCall at 514-596-1600']","4530 Rue de Brébeuf, Montréal, QC H2J 3L3, Canada",il y a 15 minutes,"['0', '1 an', '<span>3 juin 2021</span>', 'Non', '750', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tout-inclus-balcon-metro-mont-royal/1569918583,apartment
1559468102,"Beautiful, updated  2 1/2, 1 bedroom,bright, large apt, art deco",995 $,"[""Large one bedroom STUDIO 2 1/2 unit located in the centre of Snowdon\n4982 Queen Mary Road, Montreal, Quebec, H3W-1X2\nFlooring: Hardwood\nAppliances: Refrigerator (frost free), Stove/Range (electric)\nHeating: Baseboard electric\nIncluded: Heat, hot-water, electricity.The Unit:\n- Large livingroom/bedroom with art-deco lighting\n- huge windows\n- Updated kitchen & bathroom\n- High ceilings\n- Hardwood floors\n- Cable-ready\n- Internet-ready (Videotron, Bell)\n- Individual thermostats in each room (control your own heat)\nThe Building:\n- Built in 1939, art deco style\n- Gorgeous central courtyard\n- Intercom system\n- Security cameras\n- Full-time concierge\n- Clean and well maintained\n- Indoor parking ($130-160/mth)\n- New, clean, digital laundry centre\nThe Area:\n- Across the street from the Snowdon metro\n- Major bus routes (17, 51, 166, 371)\n- Decarie autoroute, 40, 20, Ville-Marie\n- Great restaurants, shopping, salons, grocery stores\n- Close to everything!\nTo visit or for additional information, please call Yael at 514-502-7027.\nThank you\n=============================================================\nGrande appt une chambre située dans le centre de Snowdon\n4982, chemin Queen Mary, Montréal, Québec, H3W-1X2\nPlancher: Bois franc\nAppareils: Réfrigérateur (sans givre), cuisinière (électrique)\nChauffage: plinthe électrique\nInclus: Chauffage, eau chaude, électricité.L'unité:\n- Grand salon/chambre avec éclairage art-déco\n- Cuisine et salle de bain mises à jour\n- De hauts plafonds\n- Planchers de bois franc\n- Prêt pour le câble\n- Prêt pour Internet (Vidéotron, Bell)\n- Thermostats individuels dans chaque pièce (contrôlez votre propre chaleur)\nLe bâtiment:\n- Construit en 1939, style art déco\n- magnifique cour centrale\n- Système d'interphone\n- Des caméras de sécurité\n- concierge à temps plein\n- Propre et bien entretenu\n- Stationnement intérieur (130-160 $ \u200b\u200b/ mois)\n- Nouveau centre de blanchisserie numérique propre\nLa zone:\n- En face du métro Snowdon\n- Lignes de bus principales (17, 51, 166, 371)\n- Autoroute Décarie, 40, 20, Ville-Marie\n- Grands restaurants, boutiques, salons, épiceries\n- Proche de tout!\nPour visiter ou pour de plus amples informations, veuillez appeler Yael au 514-502-7027 .\nJe vous remercie""]","4982 Chemin Queen Mary, Montréal, QC H3W 1Y5, Canada",il y a 16 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Limité', '425', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-updated-2-1-2-1-bedroom-bright-large-apt-art-deco/1559468102,apartment
1569558013,"Beautiful, updated, 3 1/2 , bright, art deco -Aug 1",1 145 $,"[""Large one bedroom unit located in the centre of Snowdon\n4982 Queen Mary Road, Montreal, Quebec, H3W-1X2\nFlooring: Hardwood\nAppliances: Refrigerator (frost free), Stove/Range (electric), dishwasher\nHeating: Baseboard electric\nIncluded: Heat, hot-water, electricity.The Unit:\n- Huge livingroom with décorative fireplace\n- Great bedrooms with art-deco lighting\n- huge windows\n- Updated kitchen & bathroom\n- High ceilings\n- Hardwood floors\n- Cable-ready\n- Internet-ready (Videotron, Bell)\n- Individual thermostats in each room (control your own heat)\nThe Building:\n- Built in 1939, art deco style\n- Gorgeous central courtyard\n- Intercom system\n- Security cameras\n- Full-time concierge\n- Clean and well maintained\n- Indoor parking ($140-180/mth)\n- New, clean, digital laundry centre\nThe Area:\n- Across the street from the Snowdon metro\n- Major bus routes (17, 51, 166, 371)\n- Decarie autoroute, 40, 20, Ville-Marie\n- Great restaurants, shopping, salons, grocery stores\n- Close to everything!\nTo visit or for additional information, please call Yael at 514-502-7027 .\nThank you\n=============================================================\nGrande unité 3 1/2 située dans le centre de Snowdon\n4982, chemin Queen Mary, Montréal, Québec, H3W-1X2\nPlancher: Bois franc\nAppareils: Réfrigérateur (sans givre), cuisinière (électrique), lave-vaisselle\nChauffage: plinthe électrique\nInclus: Chauffage, eau chaude, électricité.L'unité:\n- Grand salon avec cheminée décorative\n- Grandes chambres avec éclairage art-déco\n- d'immenses fenêtres\n- Cuisine et salle de bain mises à jour\n- De hauts plafonds\n- Planchers de bois franc\n- Prêt pour le câble\n- Prêt pour Internet (Vidéotron, Bell)\n- Thermostats individuels dans chaque pièce (contrôlez votre propre chaleur)\nLe bâtiment:\n- Construit en 1939, style art déco\n- magnifique cour centrale\n- Système d'interphone\n- Des caméras de sécurité\n- concierge à temps plein\n- Propre et bien entretenu\n- Stationnement intérieur (140-180 $ \u200b\u200b/ mois)\n- Nouveau centre de blanchisserie numérique propre\nLa zone:\n- En face du métro Snowdon\n- Lignes de bus principales (17, 51, 166, 371)\n- Autoroute Décarie, 40, 20, Ville-Marie\n- Grands restaurants, boutiques, salons, épiceries\n- Proche de tout!\nPour visiter ou pour de plus amples informations, veuillez appeler Yael au 514-502-7027\nMerci""]","4982 Chemin Queen Mary, Montréal, QC H3W 1Y5, Canada",il y a 16 minutes,"['0', '1 an', '<span>1 août 2021</span>', 'Limité', '675', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-updated-3-1-2-bright-art-deco-aug-1/1569558013,apartment
1557021050,"GRAND 4 1/2 , 2 CHAMBRES FERMÉES METRO PIE IX",1 220 $,"[""Disponible pour le premier juillet\nGrand 4 1/2 deux chambres fermées\nPres du métro pie IX de tous les services et de la promenade Ontario et du marché Morgan\nSitué au deuxième étage d'un immeuble de 5 logements avec propriétaire occupant\nAccès au jardin arrière\nBalcon privé a l'avant et balcon arrière\nBien éclairé et bien ventilé\nPossibilité d'électroménagers et de meubles.\nRichard : 514-966-1153""]","1438 Avenue Jeanne-d'Arc, Montréal, QC H1W 3T4, Canada",il y a 17 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Limité', '750', 'Oui', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-2-chambres-fermees-metro-pie-ix/1557021050,apartment
1569575984,"5 minutes de Metro Acadie,",1 475 $,"[""Grand Logement, 4 Chambres et 2 Salle de Bain.3 chambres-a-coucher avec grandes fenetres, et un 4iem chambre a coucher sans fenetre.\nCuisine, Salon / Salle-a-manger, et 2 Salle de bains en ceramics.\nInstallations Laveuse / Secheuse.\nGrand balcon en arriere.\n2iem etage.à proximité de toutes commodités, banques, pharmacie, épiceries et restaurants.possibilité d'inclure un réfrigérateur, une cuisinière, une laveuse et une sécheuse1ier Juillet ou Avant.5 minutes a pied de Metro Acadie.Pour plus info ou RDV appeller ou texter au\n514-831-7634Merci----------------Fully Renovated Apartment.\n3 closed bedrooms with big windows and a 4th small bedroom .\nKitchen, Living / Dining room, and 2 bathrooms with Ceramics.\nWasher / Dryer installations.\nLarge balcony at the back.\n2nd floor.close to all amenities, banks, pharmacy, grocery stores and restaurants, etc..Possibility to include appliances,\nRefridgerator, Stove, Washer and Dryer.July 1st or before.5 minutes walk from Metro Acadie.For more info or appointment call or text at\n514-831-7634Thank you""]","990 Rue Jean-Talon O, Montréal, QC H3N 1S8, Canada",il y a 18 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Oui', '1\xa0100', 'Oui', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-minutes-de-metro-acadie/1569575984,apartment
1567407720,"3 et demi  style studio, 5 minutes de Metro Parc, Montreal",795 $,"[""Chambre double, Cuisine et Salle de bain.\nStyle Studio, toute en ceramics.\nConstruction en beton, tranquille, seulement 2 logements sur l'etage.à proximité de toutes commodités, banques, pharmacie, épiceries et restaurants.\n5 minutes a pied de Metro Parc.Pour plus info ou RDV appeller ou texter au\n514-831-7634Merci---------------Double bedroom, Kitchen and Bathroom.\nStudio style, all in ceramics.\nConcrete construction, quiet, only 2 apartments on the floor.close to all amenities, banks, pharmacy, grocery stores and restaurants.\n5 minutes walk from Metro Parc.For more info or appointment call or text at\n514-831-7634Thank you""]","632 Rue Jean-Talon O, Montréal, QC H3N 1R7, Canada",il y a 18 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Oui', '500', 'Oui', 'Non', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-et-demi-style-studio-5-minutes-de-metro-parc-montreal/1567407720,apartment
1569917818,"1/08 (libre le 20/07), 4 1/2 à 2min à pied station Beaubien, A/C",1 285 $,"[""Dans le hotspot de La Petite Italie, situé à :\n- 2min à pied du métro beaubien/bus/bixi\n- 2min à pied de la plaza saint hubert avec toutes les commodités (pharmacie, cafés, restaurants, IGA, depanneurs, boutiques trendy, etc...)\n- proximité à pied Mile end, Villeray, Plateau, etc!\n4 et demi, très propre, avec des materieux de très bonne qualite. Il est équipé :\n- d'une petite terrasse en arrière flambant neuve\n- d'une climatisation\n- d'un bain\n- de multiples rangements\n- de prise pour aspirateur mural\n- d'éclairages LED avec variateur\nLe voisinage est calme et sympathique.\nÀ noter les exlusions suivantes :\n- Électros non inclus (possibilité de racheter le lave vaiselle)\n- Pas d'animaux\n- Pas de cannabis\n- Pas de collocation\nLes 2 stores sont a vendre déja posés ainsi que les 2 tabourets de bar, le tout pour 75$.\nReprise de bail : 1 285$/mois.\nUne enquête de crédit sera demandée\nDéménagement : 1er aout, libre dès le 20/07.\nVisite sur RDV seulement.\nAu plaisir!""]","Avenue De Chateaubriand, Montréal, QC H2S 2N4, Canada",il y a 21 minutes,"['0', '1 an', '<span>1 août 2021</span>', 'Non', '640', 'Non', 'Oui', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-08-libre-le-20-07-4-1-2-a-2min-a-pied-station-beaubien-a-c/1569917818,apartment
1569917805,3 1/2 à Anjou,690 $,"[""3 1/2 au sous d'un triplex. Situé proche des Galeries d'Anjou. À quelques minutes du métro Radisson. Électricité et chauffage non inclus. 690$ par mois. Pour infos svp telephoner au 514 322-7992""]","7360 Avenue de la Nantaise, Anjou, QC H1M 1B5, Canada",il y a 21 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Oui', '450', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-anjou/1569917805,apartment
1569917541,"1 MOIS GRATUIT, RÉNOVÉ, PISCINE, METRO VILLA-MARIA",1 095 $,"['1 MOIS GRATUIT\nRenove en 2020\nEn Face de la Place Couture-Guillaume\nChauffage, Eau Chaude Inclus\nFour et Refrigerateur Inclus\nBalcon\nLocker\nChute à Dechet\nAscenseur\nPiscine\nSauna\nSuperbe Vue sur la Ville\nBuanderie au Sous-Sol ($)\nGarage avec Telecommande\nConcierge sur Place\nDetecteur de fumee, de feu et de chaleur\nSysteme de surveillance camera 24/7\nPuce d’acces\nRue de Terrebonne, coin Girouard\nWALK SCORE : 91\nTRANSIT SCORE : 86\nBIKE SCORE : 84\nPres du Provigo, Banques, Pharmacie, Restaurant Côte-St-Luc BBQ, Boutiques, Parcs, Village Monkland\n20 Min de l’Universite de Montreal\nAutobus 17, 63, 66, 102, 371\n8 MIN à Pied du Metro Villa-Maria\nPas d’Animaux\nDISPONIBLE MAINTENANTAppelez Toula au 514-481-73141 MONTH FREE, RENOVATED, FRONT OF A PARK, POOL, SAUNA, VILLA-MARIA METRO1 MONTH FREE\nRenovated in 2020\nIn Front of Guillaume-Couture Place\nHeating and Hot Water Included\nFridge and Stove Included\nBalcony\nLocker\nGarbage Chute\nElevator\nPool\nSauna\nAmazing View of the City\nLaundry in Basement ($)\nGarage with Remote\nJanitor on Site\nLinked smoke, fire and heat detector\nSurveillance camera system 24/7\nKey Fob\nDe Terrebonne Street, Girouard Corner\nWALK SCORE : 91\nTRANSIT SCORE : 86\nBIKE SCORE : 84\nClose to Provigo, Pharmacy, Banks, Shops, Restaurant Côte-St-Luc, Parks, Monkland Village\n20 Min to Montreal University\nBus 17, 63, 66, 102, 371\n8 MIN Walk to Villa-Maria Metro Station\nNo Pets\nAVAILABLE NOWCall Toula at 514-481-7314']","5455 Rue de Terrebonne, Montréal, QC H4A 3R5, Canada",il y a 23 minutes,"['0', '1 an', '<span>3 juin 2021</span>', 'Non', '900', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-mois-gratuit-renove-piscine-metro-villa-maria/1569917541,apartment
1569917269,"7 1/2 RÉNOVÉ PLATEAU RDC LUMINEUX 5 ÉLECTROS, 4 CHAMBRES",2 375 $,"[""7 1/2 RÉNOVÉ PLATEAU RDC LUMINEUX 5 ÉLECTROS, 4 CHAMBRESOUI C’EST DISPONIBLE : POUR LE 1ER JUILLET OU 1ER AOÛTBEAU GRAND 71/2 (1400 P2) LUMINEUX AU RDC D’UN DUPLEX SUR LA RUE DE BORDEAUX. APPARTEMENT TRÈS CHARMANT RÉNOVÉ AVEC GOÛT EN 2016POSSIBILITÉ DE 4 CHAMBRES FERMÉES. 2 GRANDES PIÈCES DOUBLES DIVISÉES PAR DES PORTES FRANÇAISES (VOIR PHOTOS) EN CE MOMENT IL Y A DES PANNEAUX RIGIDES QUI BLOQUE LES PORTES POUR PLUS D’INTIMITÉ. (CES PANNEAUX PEUVENT ÊTRE ENLEVÉS)GRANDE CUISINE RÉNOVÉE AVEC SALON ET SALLE À MANGER DANS UN TRÈS GRAND ESPACE OUVERT AVEC TRÈS GRANDE PORTE PATIO.PETITE COUR PRIVÉE EN PAVÉ UNI AVEC TOIT COUVERT EN VITRE! SALLE DE LAVAGE ET DE RANGEMENT À L'ARRIÈRE + RANGEMENT AU SOUS SOL.5 ÉLECTROS INCLUS.RUE TRÈS TRANQUILE À 2 MIN DE MARCHE DU PARC LAFONTAINE.À 100 MÈTRES DE L'ÉPICERIE BIGRAS ET PRÈS DE TOUS LES SERVICES SUR LA RUE MONT-ROYAL.**NON FUMEUR** PAS DE CHIENS ______________________________________________________________________ BEAUTIFULL, LARGE AND BRIGHT 71/2 (1400 SF) AT THE MAIN FLOOR OF A DUPLEX ON BORDEAUX STREET. RENOVATED IN 2016. A 2 MIN WALK FROM PARC LAFONTAINE.POSSIBILTY OF 4 ROOMS : 2 DOUBLE ROOMS DIVIDED BY FRENCH DOORS (SEE PICS) LIVING ROOM, DINING ROOM AND RENOVATED KITCHEN ARE ALL IN A HUGE OPEN SPACE AREA WITH VERY LARGE PATIO DOOR (8X8)PRIVATE BACKYARD FINISHED IN STONE AND COVERED WITH GLASS!LAUNDRY ROOM AND STORAGE SPACE AT THE BACK. 5 APPLIANCES INCLUDED.100 METERS AWAY FROM GROCERY STORE AND MINUTES AWAY FROM ALL SERVICES ON MONT-ROYAL STREET.**NO SMOKING** NO DOGS""]",", Montreal h2k3z5 QC, Canada",il y a 25 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Limité', '1\xa0400', 'Non', 'Oui', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/7-1-2-renove-plateau-rdc-lumineux-5-electros-4-chambres/1569917269,apartment
1569917263,4 et demie avec superbe jardin au plateau mont royal 1 aout,1 545 $,['Très bel appartement a louer juste a coté du parc laurier sur Chambord et laurier.2 chambres fermées avec fenêtres.Secteur très tranquille.Superbe jardin cote soleillibre le 1 Aout.Électricité non inclus'],"5192 Rue Chambord, Montréal, QC H2J 3N5, Canada",il y a 25 minutes,"['0', '1 an', '<span>1 août 2021</span>', 'Limité', '1\xa0100', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-et-demie-avec-superbe-jardin-au-plateau-mont-royal-1-aout/1569917263,apartment
1569917232,4.5 juillet | RÉNOVÉ | Animaux acceptés | Sud-Ouest @ 1250$/m.,1 250 $,"[""2 chambres fermées | Complètement RÉNOVÉ | Animaux acceptés avec conditions | Disponible 1er juillet | Près du métro Jolicoeur et parc en faceBON PROPRIÉTAIRE RECHERCHE BON LOCATAIRE pour 4 1/2 au 2e étage dans un 6 plex avec des voisins agréable, sans problème et stable. Ce logement est idéal pour un couple, jeunes professionnels ou étudiants sérieux. Il est bien situé à seulement quelques minutes à pied du métro JOLICOEUR et autre transport en commun.*DÉTAILS DE L’APPARTEMENT :- Salon avec grandes fenêtres\n- Belle salle de bain\n- Cuisine avec rénovations\n- Entrées laveuse/sécheuse\n- Plancher de bois-franc\n- Grande luminosité\n- Chauffage électrique\n- Chauffe-eau dans l’unité\n- Balcon privé à l'arrière*EXCLUSIONS :- Électroménagers\n- Électricité, chauffage et eau chaude (approx. 75$/mois).SERVICES À PROXIMITÉ:- Métro Jolicoeur\n- Supermarché (Métro, IGA)\n- Garderie pour enfants\n- École Marie-De-l'Incarnation\n- Piste cyclable\n- Parc St-Paul\n- Transport en commun (autobus, métro)*************************************Prix/Price: 1250$Adresse | address:1665 rue Le Caron\nSud-Ouest (Montréal)\nH4E 1K1Disponible pour juillet | Available for JulyPour une visite appelez | For a visit please call :Karen @ 514-814-4643************************************2 closed bedrooms | Pets allowed with conditions | Available April 1st or before | Near Jolicoeur metro and park in frontGOOD PROPERTY OWNER LOOKING FOR GOOD TENANT for a 2nd floor 4 and a half in a 6plex building with enjoyable, stable and quality neighbors. This unit is ideal for a couple, young professionals or serious students. The location of the apartment is very convenient, it is only minutes from Jolicoeur metro by foot and provides easy access to public transit.*DETAILS OF THE APARTMENT :- Living room with large window\n- Beautifully renovated bathroom\n- Beautifully renovated kitchen\n- Washer and dryer outlet\n- Hardwood floors\n- Very bright\n- Hot water tank for the unit\n- Private balcony in the backEXCLUSIONS :- Appliances\n- Electricity, heating and hot water (approx. 75$/month).SERVICES NEARBY:- Jolicoeur metro\n- Supermarkets (Metro, IGA)\n- Schools\n- Bicycle path\n- Park St-Paul\n- Public transit (bus, metro)""]","1665 Rue le Caron, Montréal, QC H4E 1K1, Canada",il y a 25 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Oui', '750', 'Non', 'Non', ""Seulement à l'extérieur<""]",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-juillet-renove-animaux-acceptes-sud-ouest-1250-m/1569917232,apartment
1569578889,Grand 3 1/2 juin ou juillet ,937 $,['- chauffage et eau chaude inclus.\n- électroménagères inclus ( lave vaisselle - frigo - poêle )\n- laveuse et sécheuse dans l’immeuble.\n- tres grand espace.\n- immeuble très propre et entretenue à chaque jour\n- possible de vendre le sofa et le lit( acheter en novembre 2020)\n-Stationnement intérieur et extérieur\nEnquête de crédit requise\nContactez Yacine au: 5145318849'],"7460 Chemin Kingsley, Côte Saint-Luc, QC H4W 1P3, Canada",il y a 26 minutes,"['0', '1 an', '<span>1 juillet 2021</span>', 'Oui', '950', 'Non', 'Non', ""Seulement à l'extérieur"", 'Non', 'Non', 'Non<']",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-3-1-2-juin-ou-juillet/1569578889,apartment
1569916842,"IMMEDIATELY, FURNISHED ROOM NEXT TO MCGILL AT $580",580 $,"['Furnished rooms available immediately, next to McGill, Concordia and UQAM University.Price starts from $580, fully furnished, all included. Students and young professionals are welcome. Flexible lease term.We have three locations, each is max 5 min walk to McGill, Concordia and UQAM University. You will be living at the heart of everything, Downtown Montreal.Our buildings are luxury highrises, and has lobby, concierge, swimming pool, gym, and secured entry.Please contact us for other details and to schedule a viewing']","Rue Drummond, Montréal, QC, Canada",il y a 28 minutes,Meublé : Oui|,https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/immediately-furnished-room-next-to-mcgill-at-580/1569916842,Room
